0.060642,1283.07
0.181926,1287.63
0.30321,1343.83
0.424494,1265.36
0.545778,1342.13
0.667062,1253.12
0.788346,1334.88
0.90963,1346.81
1.03091,1356.51
1.1522,1323.31
1.27348,1256.51
1.39477,1274.94
1.51605,1241.54
1.63733,1312.7
1.75862,1301.48
1.8799,1295.03
2.00118,1316.56
2.12247,1241.07
2.24375,1321.64
2.36504,1378.55
2.48632,1236.76
2.6076,1318.37
2.72889,1350.93
2.85017,1271.52
2.97146,1306.61
3.09274,1362.73
3.21402,1259.26
3.33531,1252.5
3.45659,1323.16
3.57788,1319.71
3.69916,1272.8
3.82044,1366.56
3.94173,1162.78
4.06301,1305.99
4.1843,1298
4.30558,1255.87
4.42686,1403.44
4.54815,1358.86
4.66943,1208.77
4.79072,1269.51
4.912,1376.51
5.03328,1214.77
5.15457,1285.73
5.27585,1453.79
5.39714,1385.54
5.51842,1254.14
5.6397,1262.17
5.76099,1239.23
5.88227,1311.44
6.00356,1289.68

